%{dd/MM/yyyy}D %{HH:mm}D %f %f %f
01/01/2016 00:00	1.5	12.99	197.1
01/01/2016 01:00	1.388	12.99	197.2
01/01/2016 02:00	1.298	12.82	197.4
01/01/2016 03:00	1.224	12.82	197.7
01/01/2016 04:00	1.164	12.82	198
01/01/2016 05:00	1.116	12.99	198.1
01/01/2016 06:00	1.074	12.99	198.2
01/01/2016 07:00	1.036	13.16	198.1
01/01/2016 08:00	1.012	13.51	197.2
01/01/2016 09:00	1.034	13.89	192.8
01/01/2016 10:00	1.222	14.49	177.4
01/01/2016 11:00	1.438	14.49	165.8
01/01/2016 12:00	1.612	14.49	160
01/01/2016 13:00	1.722	5.00	157.6
01/01/2016 14:00	1.768	5.32	157.5
01/01/2016 15:00	1.848	5.46	158
01/01/2016 16:00	1.96	5.78	156.5
01/01/2016 17:00	2.1	5.88	152.9
01/01/2016 18:00	2.28	6.21	149
01/01/2016 19:00	2.436	6.45	148.1
01/01/2016 20:00	2.584	6.62	150.4
01/01/2016 21:00	2.704	7.04	153.9
01/01/2016 22:00	2.726	7.09	155.4
01/01/2016 23:00	2.71	7.09	155.8
02/01/2016 00:00	2.634	7.09	157.2
02/01/2016 01:00	2.468	7.04	157.1
02/01/2016 02:00	2.356	6.94	157.6
02/01/2016 03:00	2.356	6.85	158.8
02/01/2016 04:00	2.466	6.80	159.9
02/01/2016 05:00	2.672	6.90	161
02/01/2016 06:00	2.826	7.04	164.6
02/01/2016 07:00	2.806	7.19	170.4
02/01/2016 08:00	2.714	7.35	174.4
02/01/2016 09:00	2.696	7.46	176.2
02/01/2016 10:00	2.79	7.52	176.3
02/01/2016 11:00	2.988	7.58	176
02/01/2016 12:00	3.028	7.75	178.2
02/01/2016 13:00	2.636	7.87	181.2
02/01/2016 14:00	2.34	7.81	183.6
02/01/2016 15:00	2.18	7.63	187.4
02/01/2016 16:00	2.136	7.75	192.2
02/01/2016 17:00	2.166	13.89	195.9
02/01/2016 18:00	2.198	13.33	198
02/01/2016 19:00	2.226	13.16	199.6
02/01/2016 20:00	2.234	12.20	200.8
02/01/2016 21:00	2.158	11.90	201.8
02/01/2016 22:00	2.044	11.36	203.1
02/01/2016 23:00	1.99	10.75	205.2
03/01/2016 00:00	1.946	10.31	207.1
03/01/2016 01:00	1.828	10.00	208.8
03/01/2016 02:00	1.614	9.90	209.9
03/01/2016 03:00	1.376	9.71	208.4
03/01/2016 04:00	1.19	9.52	206.8
03/01/2016 05:00	1.08	9.43	206.4
03/01/2016 06:00	1.09	10.99	203.1
03/01/2016 07:00	1.294	4.85	194.7
03/01/2016 08:00	1.54	5.18	186.9
03/01/2016 09:00	1.848	5.62	179.7
03/01/2016 10:00	2.22	6.21	173.1
03/01/2016 11:00	2.61	6.62	169.5
03/01/2016 12:00	2.87	7.09	169
03/01/2016 13:00	3.018	7.52	171.3
03/01/2016 14:00	2.752	7.75	175.2
03/01/2016 15:00	2.314	7.75	174.3
03/01/2016 16:00	2.018	7.63	173.1
03/01/2016 17:00	1.784	7.35	172.8
03/01/2016 18:00	1.59	7.04	173.8
03/01/2016 19:00	1.452	6.80	176.9
03/01/2016 20:00	1.364	6.41	182.4
03/01/2016 21:00	1.314	11.63	188.5
03/01/2016 22:00	1.268	11.63	193.7
03/01/2016 23:00	1.222	11.76	197.2
04/01/2016 00:00	1.204	11.76	200.9
04/01/2016 01:00	1.206	11.63	203.1
04/01/2016 02:00	1.26	11.63	205.3
04/01/2016 03:00	1.316	11.63	205.9
04/01/2016 04:00	1.384	11.63	205.5
04/01/2016 05:00	1.49	11.76	204.7
04/01/2016 06:00	1.624	12.20	203.4
04/01/2016 07:00	1.802	15.15	202.8
04/01/2016 08:00	1.906	15.15	201.8
04/01/2016 09:00	1.946	15.15	200.7
04/01/2016 10:00	1.988	15.15	200.1
04/01/2016 11:00	2.052	15.15	199.9
04/01/2016 12:00	2.152	15.15	199.8
04/01/2016 13:00	2.174	14.93	199.2
04/01/2016 14:00	2.126	14.93	198.6
04/01/2016 15:00	2.042	14.93	198.1
04/01/2016 16:00	1.954	14.93	197.8
04/01/2016 17:00	1.864	14.93	197.6
04/01/2016 18:00	1.83	14.93	198.3
04/01/2016 19:00	1.832	14.71	199.1
04/01/2016 20:00	1.812	14.71	199.2
04/01/2016 21:00	1.788	14.71	199.1
04/01/2016 22:00	1.816	14.49	199.2
04/01/2016 23:00	1.886	14.49	199.3
05/01/2016 00:00	1.954	14.29	198.9
05/01/2016 01:00	1.982	14.08	198.1
05/01/2016 02:00	1.99	13.89	197.2
05/01/2016 03:00	1.934	13.89	195.6
05/01/2016 04:00	1.86	13.89	194
05/01/2016 05:00	1.78	13.70	192.6
05/01/2016 06:00	1.692	13.70	191.5
05/01/2016 07:00	1.614	13.70	190.7
05/01/2016 08:00	1.554	13.89	190.5
05/01/2016 09:00	1.51	14.08	190.9
05/01/2016 10:00	1.476	14.08	191.7
05/01/2016 11:00	1.448	14.08	192.8
05/01/2016 12:00	1.422	14.08	193.4
05/01/2016 13:00	1.4	13.89	193.8
05/01/2016 14:00	1.388	13.89	194
05/01/2016 15:00	1.374	13.89	193.9
05/01/2016 16:00	1.348	13.70	193.5
05/01/2016 17:00	1.316	13.70	193.1
05/01/2016 18:00	1.28	13.70	192.7
05/01/2016 19:00	1.244	13.70	192.4
05/01/2016 20:00	1.214	13.89	192.2
05/01/2016 21:00	1.186	13.89	192.2
05/01/2016 22:00	1.156	14.08	192.4
05/01/2016 23:00	1.126	14.08	192.7
06/01/2016 00:00	1.09	14.08	193
06/01/2016 01:00	1.054	14.29	193.2
06/01/2016 02:00	1.018	14.29	193.3
06/01/2016 03:00	0.982	14.49	193.4
06/01/2016 04:00	0.946	14.49	193.6
06/01/2016 05:00	0.906	14.49	193.8
06/01/2016 06:00	0.866	14.49	194.1
06/01/2016 07:00	0.828	14.49	194.8
06/01/2016 08:00	0.8	14.29	195.9
06/01/2016 09:00	0.776	14.08	197.3
06/01/2016 10:00	0.754	13.89	198.5
06/01/2016 11:00	0.726	13.51	199.7
06/01/2016 12:00	0.696	13.33	201.1
06/01/2016 13:00	0.662	12.99	202.1
06/01/2016 14:00	0.624	12.66	202.7
06/01/2016 15:00	0.59	12.50	203.4
06/01/2016 16:00	0.558	12.35	204.2
06/01/2016 17:00	0.528	12.20	205
06/01/2016 18:00	0.502	12.05	205.8
06/01/2016 19:00	0.476	11.76	206.5
06/01/2016 20:00	0.454	11.49	206.9
06/01/2016 21:00	0.444	11.36	206.3
06/01/2016 22:00	0.512	11.24	201.2
06/01/2016 23:00	0.75	10.99	191.3
